#{"t_start": 1715282106.299728, "env_id": "None"}
r,l,t
2300.0,34,2184.324277
2300.0,34,2184.343003
2300.0,34,2184.36176
2300.0,34,2184.380492
2300.0,34,2184.399408
2300.0,34,2184.418457
2300.0,34,2184.437481
2300.0,34,2184.456568
2300.0,34,2184.475759
2300.0,34,2184.495092
2300.0,34,2184.514596
2300.0,34,2184.534318
2300.0,34,2184.554233
2300.0,34,2184.585515
2300.0,34,2184.605828
2300.0,34,2184.626185
2300.0,34,2184.646698
2300.0,34,2184.667444
2300.0,34,2184.688245
2300.0,34,2184.709399
2300.0,34,2184.730782
2300.0,34,2184.752624
2300.0,34,2184.77481
2300.0,34,2184.797639
2300.0,34,2184.821246
2300.0,34,2184.845404
2300.0,34,2184.86998
2300.0,34,2184.895064
2300.0,34,2184.920758
2300.0,34,2184.947193
2300.0,34,2186.758013
2300.0,34,2186.779838
2300.0,34,2186.799913
2300.0,34,2186.819413
2300.0,34,2186.838602
2300.0,34,2186.857173
2300.0,34,2186.875563
2300.0,34,2186.893535
2300.0,34,2186.911277
2300.0,34,2186.928528
2300.0,34,2186.945495
2300.0,34,2186.962343
2300.0,34,2186.97889
2300.0,34,2187.004951
2300.0,34,2187.021291
2300.0,34,2187.037535
2300.0,34,2187.053769
2300.0,34,2187.06994
2300.0,34,2187.086101
2300.0,34,2187.102325
2300.0,34,2187.118515
2300.0,34,2187.134803
2300.0,34,2187.151034
2300.0,34,2187.167294
2300.0,34,2187.183594
2300.0,34,2187.199877
2300.0,34,2187.216218
2300.0,34,2187.23253
2300.0,34,2187.248903
2300.0,34,2187.265261
2300.0,34,2187.2816
2300.0,34,2187.297968
2300.0,34,2187.314408
2300.0,34,2187.330817
2300.0,34,2187.347225
2300.0,34,2187.363636
2300.0,34,2187.380075
2300.0,34,2187.39641
2300.0,34,2187.412797
2300.0,34,2187.42914
2300.0,34,2187.445569
2300.0,34,2187.461988
2300.0,34,2187.488383
2300.0,34,2187.504907
2300.0,34,2187.521437
2300.0,34,2187.537865
2300.0,34,2187.554307
2300.0,34,2187.570744
2300.0,34,2187.587177
2300.0,34,2187.603682
2300.0,34,2187.62017
2300.0,34,2187.636704
2300.0,34,2187.653271
2300.0,34,2187.669778
2300.0,34,2187.686191
2300.0,34,2187.70267
2300.0,34,2187.719164
2300.0,34,2187.735693
2300.0,34,2187.752248
2300.0,34,2187.768837
2300.0,34,2187.785468
2300.0,34,2188.443167
2300.0,34,2188.459841
2300.0,34,2188.476575
2300.0,34,2188.493436
2300.0,34,2188.510334
2300.0,34,2188.527376
2300.0,34,2188.544371
2300.0,34,2188.561457
2300.0,34,2188.578671
2300.0,34,2188.595784
2300.0,34,2188.613073
2300.0,34,2188.639923
2300.0,34,2188.657503
2300.0,34,2188.67513
2300.0,34,2188.692728
2300.0,34,2188.710444
2300.0,34,2188.72823
2300.0,34,2188.746077
2300.0,34,2188.763924
2300.0,34,2188.781819
2300.0,34,2188.799843
2300.0,34,2188.817924
2300.0,34,2188.836043
2300.0,34,2188.854315
2300.0,34,2188.872654
2300.0,34,2188.891054
2300.0,34,2188.909558
2300.0,34,2188.928204
2300.0,34,2188.946943
2300.0,34,2188.9657
2300.0,34,2188.984633
2300.0,34,2189.003645
2300.0,34,2189.022729
2300.0,34,2189.041966
2300.0,34,2189.061285
2300.0,34,2189.0807
2300.0,34,2189.100223
2300.0,34,2189.119639
2300.0,34,2189.139575
2300.0,34,2189.159571
2300.0,34,2189.190796
2300.0,34,2189.211304
2300.0,34,2189.232003
2300.0,34,2189.252766
2300.0,34,2189.273927
2300.0,34,2189.295174
2300.0,34,2189.316639
2300.0,34,2189.338272
2300.0,34,2189.36068
2300.0,34,2189.383932
2300.0,34,2189.407619
2300.0,34,2189.431795
2300.0,34,2189.456659
2300.0,34,2189.481643
2300.0,34,2189.507286
2300.0,34,2189.533261
2300.0,34,2189.559885
2300.0,34,2189.587669
2300.0,34,2189.616278
2300.0,34,2189.6458
2300.0,34,2191.424424
2300.0,34,2191.444154
2300.0,34,2191.463649
2300.0,34,2191.482622
2300.0,34,2191.501011
2300.0,34,2191.519229
2300.0,34,2191.536937
2300.0,34,2191.55434
2300.0,34,2191.571608
2300.0,34,2191.598055
2300.0,34,2191.614837
2300.0,34,2191.631311
2300.0,34,2191.647656
2300.0,34,2191.669103
2300.0,34,2191.685604
2300.0,34,2191.701882
2300.0,34,2191.718181
2300.0,34,2191.734403
2300.0,34,2191.750634
2300.0,34,2191.766882
2300.0,34,2191.783154
2300.0,34,2191.799431
2300.0,34,2191.815682
2300.0,34,2191.831915
2300.0,34,2191.848156
2300.0,34,2191.864415
2300.0,34,2191.880731
2300.0,34,2191.897067
2300.0,34,2191.913336
2300.0,34,2191.929641
2300.0,34,2191.945967
2300.0,34,2191.962334
2300.0,34,2191.978671
2300.0,34,2191.995005
2300.0,34,2192.011435
2300.0,34,2192.02788
2300.0,34,2192.044295
2300.0,34,2192.060658
2300.0,34,2192.07716
2300.0,34,2192.103614
2300.0,34,2192.120191
2300.0,34,2192.136708
2300.0,34,2192.153218
2300.0,34,2192.169755
2300.0,34,2192.186186
2300.0,34,2192.202671
2300.0,34,2192.219208
2300.0,34,2192.235726
2300.0,34,2192.252195
2300.0,34,2192.268719
2300.0,34,2192.285255
2300.0,34,2192.301815
2300.0,34,2192.318342
2300.0,34,2192.334911
2300.0,34,2192.351452
2300.0,34,2192.36809
2300.0,34,2192.384649
2300.0,34,2192.401258
2300.0,34,2192.417892
2300.0,34,2192.434486
2300.0,34,2193.086487
2300.0,34,2193.103186
2300.0,34,2193.119965
2300.0,34,2193.136841
2300.0,34,2193.153848
2300.0,34,2193.170929
2300.0,34,2193.188019
2300.0,34,2193.205088
2300.0,34,2193.232094
2300.0,34,2193.249533
2300.0,34,2193.267068
2300.0,34,2193.284527
2300.0,34,2193.302124
2300.0,34,2193.31972
2300.0,34,2193.337426
2300.0,34,2193.355108
2300.0,34,2193.372897
2300.0,34,2193.39069
2300.0,34,2193.408648
2300.0,34,2193.426489
2300.0,34,2193.444385
2300.0,34,2193.462397
2300.0,34,2193.480479
2300.0,34,2193.498775
2300.0,34,2193.517137
2300.0,34,2193.535514
2300.0,34,2193.554085
2300.0,34,2193.572711
2300.0,34,2193.591586
2300.0,34,2193.610673
2300.0,34,2193.629845
2300.0,34,2193.649139
2300.0,34,2193.668662
2300.0,34,2193.688228
2300.0,34,2193.707967
2300.0,34,2193.72781
2300.0,34,2193.748043
2300.0,34,2193.768405
2300.0,34,2193.801219
2300.0,34,2193.822327
2300.0,34,2193.843435
2300.0,34,2193.864688
2300.0,34,2193.886196
2300.0,34,2193.907941
2300.0,34,2193.93049
2300.0,34,2193.953295
2300.0,34,2193.977194
2300.0,34,2194.001201
2300.0,34,2194.025774
2300.0,34,2194.051046
2300.0,34,2194.076814
2300.0,34,2194.103132
2300.0,34,2194.129966
2300.0,34,2194.15724
2300.0,34,2194.185282
2300.0,34,2194.214089
2300.0,34,2194.243708
2300.0,34,2194.274012
2300.0,34,2194.304868
2300.0,34,2194.336739
2300.0,34,2196.086177
2300.0,34,2196.105356
2300.0,34,2196.123232
2300.0,34,2196.140847
2300.0,34,2196.158186
2300.0,34,2196.175352
2300.0,34,2196.192273
2300.0,34,2196.217837
2300.0,34,2196.234348
2300.0,34,2196.250675
2300.0,34,2196.266979
2300.0,34,2196.283219
2300.0,34,2196.299487
2300.0,34,2196.315656
2300.0,34,2196.331871
2300.0,34,2196.348089
2300.0,34,2196.364295
2300.0,34,2196.380564
2300.0,34,2196.396801
2300.0,34,2196.413121
2300.0,34,2196.429476
2300.0,34,2196.445766
2300.0,34,2196.46204
2300.0,34,2196.478391
2300.0,34,2196.494661
2300.0,34,2196.511051
2300.0,34,2196.527445
2300.0,34,2196.543814
2300.0,34,2196.560214
2300.0,34,2196.576695
2300.0,34,2196.593146
2300.0,34,2196.609676
2300.0,34,2196.626261
2300.0,34,2196.642772
2300.0,34,2196.659223
2300.0,34,2196.675809
2300.0,34,2196.702046
2300.0,34,2196.71874
2300.0,34,2196.735357
2300.0,34,2196.751925
2300.0,34,2196.768417
2300.0,34,2196.784934
2300.0,34,2196.801429
2300.0,34,2196.817925
2300.0,34,2196.834451
2300.0,34,2196.850981
2300.0,34,2196.86754
2300.0,34,2196.884106
2300.0,34,2196.900671
2300.0,34,2196.917225
2300.0,34,2196.933859
2300.0,34,2196.950393
2300.0,34,2196.96699
2300.0,34,2196.983541
2300.0,34,2197.00017
2300.0,34,2197.016746
2300.0,34,2197.033339
2300.0,34,2197.050027
2300.0,34,2197.066697
2300.0,34,2197.083391
2300.0,34,2197.100019
2300.0,34,2197.748801
2300.0,34,2197.765509
2300.0,34,2197.782287
2300.0,34,2197.799145
2300.0,34,2197.81604
2300.0,34,2197.843047
2300.0,34,2197.86027
2300.0,34,2197.877598
2300.0,34,2197.895042
2300.0,34,2197.912479
2300.0,34,2197.930067
2300.0,34,2197.947707
2300.0,34,2197.965384
2300.0,34,2197.983184
2300.0,34,2198.001058
2300.0,34,2198.019169
2300.0,34,2198.037226
2300.0,34,2198.055373
2300.0,34,2198.073721
2300.0,34,2198.092189
2300.0,34,2198.110644
2300.0,34,2198.12927
2300.0,34,2198.148033
2300.0,34,2198.167041
2300.0,34,2198.186425
2300.0,34,2198.205657
2300.0,34,2198.225163
2300.0,34,2198.24492
2300.0,34,2198.264811
2300.0,34,2198.284971
2300.0,34,2198.305453
2300.0,34,2198.325998
2300.0,34,2198.346954
2300.0,34,2198.367573
2300.0,34,2198.400904
2300.0,34,2198.422349
2300.0,34,2198.444344
2300.0,34,2198.466972
2300.0,34,2198.490429
2300.0,34,2198.513853
2300.0,34,2198.538061
2300.0,34,2198.562526
2300.0,34,2198.587771
2300.0,34,2198.613874
2300.0,34,2198.640435
2300.0,34,2198.667363
2300.0,34,2198.69538
2300.0,34,2198.724606
2300.0,34,2198.754773
2300.0,34,2198.785537
2300.0,34,2198.817702
2300.0,34,2198.850959
2300.0,34,2198.885879
2300.0,34,2198.921844
2300.0,34,2198.959756
2300.0,34,2198.999704
2300.0,34,2199.041977
2300.0,34,2199.088181
2300.0,34,2199.140543
2300.0,34,2199.202089
2300.0,34,2200.981463
2300.0,34,2200.997873
2300.0,34,2201.01414
2300.0,34,2201.030402
2300.0,34,2201.056418
2300.0,34,2201.072992
2300.0,34,2201.089403
2300.0,34,2201.105772
2300.0,34,2201.122144
2300.0,34,2201.138509
2300.0,34,2201.154889
2300.0,34,2201.171332
2300.0,34,2201.187772
2300.0,34,2201.204191
2300.0,34,2201.220705
2300.0,34,2201.237189
2300.0,34,2201.253709
2300.0,34,2201.270225
2300.0,34,2201.286807
2300.0,34,2201.303315
2300.0,34,2201.319874
2300.0,34,2201.33643
2300.0,34,2201.353049
2300.0,34,2201.369696
2300.0,34,2201.386325
2300.0,34,2201.402967
2300.0,34,2201.419592
2300.0,34,2201.436215
2300.0,34,2201.452922
2300.0,34,2201.469625
2300.0,34,2201.486327
2300.0,34,2201.503083
2300.0,34,2201.519783
2300.0,34,2201.546993
2300.0,34,2201.563968
2300.0,34,2201.580791
2300.0,34,2201.597631
2300.0,34,2201.614408
2300.0,34,2201.631291
2300.0,34,2201.648103
2300.0,34,2201.664876
2300.0,34,2201.681737
2300.0,34,2201.698611
2300.0,34,2201.715484
2300.0,34,2201.732367
2300.0,34,2201.749207
2300.0,34,2201.766005
2300.0,34,2201.782852
2300.0,34,2201.799685
2300.0,34,2201.816509
2300.0,34,2201.833301
2300.0,34,2201.850106
2300.0,34,2201.866945
2300.0,34,2201.883773
2300.0,34,2201.900717
2300.0,34,2201.917574
2300.0,34,2201.934477
2300.0,34,2201.95137
2300.0,34,2201.96832
2300.0,34,2201.985289
2300.0,34,2202.705793
2300.0,34,2202.726413
2300.0,34,2202.757766
2300.0,34,2202.778592
2300.0,34,2202.799723
2300.0,34,2202.8208
2300.0,34,2202.842119
2300.0,34,2202.863646
2300.0,34,2202.885766
2300.0,34,2202.908078
2300.0,34,2202.931042
2300.0,34,2202.954742
2300.0,34,2202.978587
2300.0,34,2203.003211
2300.0,34,2203.028377
2300.0,34,2203.054219
2300.0,34,2203.081336
2300.0,34,2203.109146
2300.0,34,2203.137894
2300.0,34,2203.167706
2300.0,34,2203.19829
2300.0,34,2203.229309
2300.0,34,2203.261288
2300.0,34,2203.294561
2300.0,34,2203.329535
2300.0,34,2203.365599
2300.0,34,2203.403524
2300.0,34,2203.444172
2300.0,34,2203.488663
2300.0,34,2203.536525
2300.0,34,2203.590167
2300.0,34,2203.649924
2300.0,34,2203.771129
2300.0,34,2203.887667
2300.0,34,2204.009288
2300.0,34,2204.130965
2300.0,34,2204.252776
2300.0,34,2204.374202
2300.0,34,2204.495832
2300.0,34,2204.613729
2300.0,34,2204.707785
2300.0,34,2204.781461
2300.0,34,2204.839593
2300.0,34,2204.887235
2300.0,34,2204.930073
2300.0,34,2204.968186
2300.0,34,2205.003486
2300.0,34,2205.03692
2300.0,34,2205.06768
2300.0,34,2205.096595
2300.0,34,2205.123506
2300.0,34,2205.149183
2300.0,34,2205.173331
2300.0,34,2205.196536
2300.0,34,2205.218515
2300.0,34,2205.239526
2300.0,34,2205.260173
2300.0,34,2205.280202
2300.0,34,2205.299773
2300.0,34,2205.319028
2300.0,34,2205.979205
2300.0,34,2206.004739
2300.0,34,2206.021251
2300.0,34,2206.037794
2300.0,34,2206.05429
2300.0,34,2206.071034
2300.0,34,2206.08767
2300.0,34,2206.104367
2300.0,34,2206.121137
2300.0,34,2206.13791
2300.0,34,2206.154686
2300.0,34,2206.171474
2300.0,34,2206.188284
2300.0,34,2206.205118
2300.0,34,2206.221967
2300.0,34,2206.238785
2300.0,34,2206.255589
2300.0,34,2206.2724
2300.0,34,2206.289208
2300.0,34,2206.306042
2300.0,34,2206.322913
2300.0,34,2206.33983
2300.0,34,2206.356703
2300.0,34,2206.373636
2300.0,34,2206.390613
2300.0,34,2206.407586
2300.0,34,2206.424581
2300.0,34,2206.441582
2300.0,34,2206.458633
2300.0,34,2206.475749
2300.0,34,2206.492819
2300.0,34,2206.520404
2300.0,34,2206.537748
2300.0,34,2206.554996
2300.0,34,2206.572317
2300.0,34,2206.58967
2300.0,34,2206.607011
2300.0,34,2206.624361
2300.0,34,2206.641697
2300.0,34,2206.659029
2300.0,34,2206.676348
2300.0,34,2206.69377
2300.0,34,2206.711267
2300.0,34,2206.728743
2300.0,34,2206.74625
2300.0,34,2206.763792
2300.0,34,2206.781237
2300.0,34,2206.79884
2300.0,34,2206.816427
2300.0,34,2206.834314
2300.0,34,2206.852175
2300.0,34,2206.870286
2300.0,34,2206.888392
2300.0,34,2206.906639
2300.0,34,2206.924778
2300.0,34,2206.943124
2300.0,34,2206.961622
2300.0,34,2206.979993
2300.0,34,2206.99884
2300.0,34,2207.01752
2300.0,34,2207.047592
2300.0,34,2207.943496
2300.0,34,2207.983926
2300.0,34,2208.027919
2300.0,34,2208.07491
2300.0,34,2208.125466
2300.0,34,2208.18364
2300.0,34,2208.251386
2300.0,34,2208.341319
2300.0,34,2208.460979
2300.0,34,2208.582531
2300.0,34,2208.704787
2300.0,34,2208.826448
2300.0,34,2208.948465
2300.0,34,2209.069467
2300.0,34,2209.187706
2300.0,34,2209.287027
2300.0,34,2209.368261
2300.0,34,2209.437031
2300.0,34,2209.49628
2300.0,34,2209.54615
2300.0,34,2209.590394
2300.0,34,2209.629622
2300.0,34,2209.665349
2300.0,34,2209.698193
2300.0,34,2209.729162
2300.0,34,2209.758187
2300.0,34,2209.784729
2300.0,34,2209.810078
2300.0,34,2209.834151
2300.0,34,2209.870245
2300.0,34,2209.89149
2300.0,34,2209.91216
2300.0,34,2209.932284
2300.0,34,2209.952016
2300.0,34,2209.971324
2300.0,34,2209.990045
2300.0,34,2210.008522
2300.0,34,2210.026649
2300.0,34,2210.044287
2300.0,34,2210.061593
2300.0,34,2210.078789
2300.0,34,2210.095698
2300.0,34,2210.11234
2300.0,34,2210.128816
2300.0,34,2210.145143
2300.0,34,2210.161372
2300.0,34,2210.177613
2300.0,34,2210.193801
2300.0,34,2210.21001
2300.0,34,2210.226185
2300.0,34,2210.242362
2300.0,34,2210.258513
2300.0,34,2210.274702
2300.0,34,2210.290929
2300.0,34,2210.307242
2300.0,34,2210.323409
2300.0,34,2210.339645
2300.0,34,2210.35595
2300.0,34,2210.382053
2300.0,34,2210.398523
2300.0,34,2211.054978
2300.0,34,2211.071532
2300.0,34,2211.088089
2300.0,34,2211.10474
2300.0,34,2211.121443
2300.0,34,2211.138269
2300.0,34,2211.155141
2300.0,34,2211.171969
2300.0,34,2211.188891
2300.0,34,2211.205873
2300.0,34,2211.222913
2300.0,34,2211.240188
2300.0,34,2211.257335
2300.0,34,2211.274695
2300.0,34,2211.292013
2300.0,34,2211.309425
2300.0,34,2211.326991
2300.0,34,2211.344312
2300.0,34,2211.361984
2300.0,34,2211.379552
2300.0,34,2211.397371
2300.0,34,2211.414978
2300.0,34,2211.432412
2300.0,34,2211.449837
2300.0,34,2211.467267
2300.0,34,2211.484703
2300.0,34,2211.502267
2300.0,34,2211.530217
2300.0,34,2211.54813
2300.0,34,2211.566019
2300.0,34,2211.584168
2300.0,34,2211.602313
2300.0,34,2211.620444
2300.0,34,2211.638637
2300.0,34,2211.657332
2300.0,34,2211.675871
2300.0,34,2211.69455
2300.0,34,2211.713259
2300.0,34,2211.732242
2300.0,34,2211.751416
2300.0,34,2211.770739
2300.0,34,2211.790258
2300.0,34,2211.80998
2300.0,34,2211.829959
2300.0,34,2211.850203
2300.0,34,2211.87068
2300.0,34,2211.89151
2300.0,34,2211.912589
2300.0,34,2211.934003
2300.0,34,2211.955642
2300.0,34,2211.977512
2300.0,34,2211.999894
2300.0,34,2212.022481
2300.0,34,2212.045662
2300.0,34,2212.069253
2300.0,34,2212.093273
2300.0,34,2212.117471
2300.0,34,2212.156478
2300.0,34,2212.182074
2300.0,34,2212.208242
2300.0,34,2214.128743
2300.0,34,2214.158903
2300.0,34,2214.187165
2300.0,34,2214.213004
2300.0,34,2214.237655
2300.0,34,2214.261135
2300.0,34,2214.282845
2300.0,34,2214.30394
2300.0,34,2214.324321
2300.0,34,2214.343968
2300.0,34,2214.363087
2300.0,34,2214.381801
2300.0,34,2214.400103
2300.0,34,2214.418074
2300.0,34,2214.435582
2300.0,34,2214.452854
2300.0,34,2214.469948
2300.0,34,2214.486604
2300.0,34,2214.503106
2300.0,34,2214.519404
2300.0,34,2214.535594
2300.0,34,2214.551708
2300.0,34,2214.567769
2300.0,34,2214.58382
2300.0,34,2214.599789
2300.0,34,2214.61586
2300.0,34,2214.641863
2300.0,34,2214.658156
2300.0,34,2214.674363
2300.0,34,2214.69053
2300.0,34,2214.706659
2300.0,34,2214.722831
2300.0,34,2214.738976
2300.0,34,2214.755176
2300.0,34,2214.771311
2300.0,34,2214.78747
2300.0,34,2214.8036
2300.0,34,2214.819771
2300.0,34,2214.835905
2300.0,34,2214.852095
2300.0,34,2214.868324
2300.0,34,2214.884576
2300.0,34,2214.90082
2300.0,34,2214.917053
2300.0,34,2214.933304
2300.0,34,2214.949573
2300.0,34,2214.965819
2300.0,34,2214.982138
2300.0,34,2214.998439
2300.0,34,2215.014773
2300.0,34,2215.031064
2300.0,34,2215.047434
2300.0,34,2215.063757
2300.0,34,2215.0801
2300.0,34,2215.096451
2300.0,34,2215.112816
2300.0,34,2215.139088
2300.0,34,2215.155552
2300.0,34,2215.171987
2300.0,34,2215.188497
2300.0,34,2215.763932
2300.0,34,2215.78084
2300.0,34,2215.797646
2300.0,34,2215.814486
2300.0,34,2215.831328
2300.0,34,2215.848181
2300.0,34,2215.864985
2300.0,34,2215.881791
2300.0,34,2215.898596
2300.0,34,2215.915419
2300.0,34,2215.932244
2300.0,34,2215.949157
2300.0,34,2215.966053
2300.0,34,2215.982953
2300.0,34,2215.999837
2300.0,34,2216.016776
2300.0,34,2216.03374
2300.0,34,2216.050661
2300.0,34,2216.067572
2300.0,34,2216.084573
2300.0,34,2216.101592
2300.0,34,2216.118648
2300.0,34,2216.135752
2300.0,34,2216.152811
2300.0,34,2216.16979
2300.0,34,2216.197943
2300.0,34,2216.215378
2300.0,34,2216.232765
2300.0,34,2216.250152
2300.0,34,2216.267552
2300.0,34,2216.285032
2300.0,34,2216.302455
2300.0,34,2216.319871
2300.0,34,2216.337411
2300.0,34,2216.354882
2300.0,34,2216.372316
2300.0,34,2216.389843
2300.0,34,2216.407297
2300.0,34,2216.42479
2300.0,34,2216.4424
2300.0,34,2216.46014
2300.0,34,2216.477789
2300.0,34,2216.495619
2300.0,34,2216.513378
2300.0,34,2216.531326
2300.0,34,2216.549326
2300.0,34,2216.567384
2300.0,34,2216.585604
2300.0,34,2216.603785
2300.0,34,2216.62236
2300.0,34,2216.641075
2300.0,34,2216.659728
2300.0,34,2216.678426
2300.0,34,2216.697267
2300.0,34,2216.726926
2300.0,34,2216.746402
2300.0,34,2216.766016
2300.0,34,2216.78576
2300.0,34,2216.80558
2300.0,34,2216.825721
2300.0,34,2216.846104
2300.0,34,2218.13955
2300.0,34,2218.202309
2300.0,34,2218.258254
2300.0,34,2218.307811
2300.0,34,2218.352242
2300.0,34,2218.391612
2300.0,34,2218.426499
2300.0,34,2218.459145
2300.0,34,2218.489789
2300.0,34,2218.518421
2300.0,34,2218.545043
2300.0,34,2218.570576
2300.0,34,2218.594747
2300.0,34,2218.617658
2300.0,34,2218.638906
2300.0,34,2218.659529
2300.0,34,2218.67923
2300.0,34,2218.698376
2300.0,34,2218.716991
2300.0,34,2218.735103
2300.0,34,2218.752784
2300.0,34,2218.770154
2300.0,34,2218.787131
2300.0,34,2218.814276
2300.0,34,2218.830732
2300.0,34,2218.846915
2300.0,34,2218.862955
2300.0,34,2218.878887
2300.0,34,2218.894849
2300.0,34,2218.910789
2300.0,34,2218.926746
2300.0,34,2218.942703
2300.0,34,2218.958661
2300.0,34,2218.974592
2300.0,34,2218.990566
2300.0,34,2219.006523
2300.0,34,2219.022511
2300.0,34,2219.03851
2300.0,34,2219.054483
2300.0,34,2219.070453
2300.0,34,2219.086452
2300.0,34,2219.102477
2300.0,34,2219.118518
2300.0,34,2219.134544
2300.0,34,2219.150558
2300.0,34,2219.166583
2300.0,34,2219.182669
2300.0,34,2219.198755
2300.0,34,2219.214836
2300.0,34,2219.230967
2300.0,34,2219.247089
2300.0,34,2219.263243
2300.0,34,2219.289156
2300.0,34,2219.305399
2300.0,34,2219.321659
2300.0,34,2219.337894
2300.0,34,2219.354177
2300.0,34,2219.370378
2300.0,34,2219.386594
2300.0,34,2219.402931
2300.0,34,2219.977969
2300.0,34,2219.994716
2300.0,34,2220.011442
2300.0,34,2220.02818
2300.0,34,2220.044862
2300.0,34,2220.061583
2300.0,34,2220.07826
2300.0,34,2220.094962
2300.0,34,2220.11163
2300.0,34,2220.128276
2300.0,34,2220.144988
2300.0,34,2220.161692
2300.0,34,2220.178389
2300.0,34,2220.19514
2300.0,34,2220.211874
2300.0,34,2220.228629
2300.0,34,2220.245315
2300.0,34,2220.262106
2300.0,34,2220.278818
